electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour
0.182,0.0,0.0,5.3309999999999995,0.0,11,9,10
0.8087863247863252,0.0,0.0,5.619,0.0,11,9,11
0.197,0.0,0.0,3.49,0.0,11,9,12
0.30600000000000005,0.0,0.0,2.756,0.0,11,9,13
0.227,0.0,0.0,1.628,0.0,11,9,14
0.19,0.0,0.0,0.266,0.0,11,9,15
0.294,0.0,0.0,0.0,0.0,11,9,16
0.46299999999999997,0.0,0.0,0.0,0.0,11,9,17
0.776,0.0,0.0,0.0,0.0,11,9,18
0.51,0.0,0.0,0.0,0.0,11,9,19
0.8119999999999998,0.0,0.0,0.0,0.0,11,9,20
0.286,0.0,0.0,0.0,0.0,11,9,21
0.22,0.0,0.0,0.0,0.0,11,9,22
0.188,0.0,0.0,0.0,0.0,11,9,23
0.20500000000000002,0.0,0.0,0.0,0.0,11,10,0
0.21300000000000002,0.0,0.0,0.0,0.0,11,10,1
0.193,0.0,0.0,0.0,0.0,11,10,2
0.203,0.0,0.0,0.0,0.0,11,10,3
0.225,0.0,0.0,0.0,0.0,11,10,4
0.289,0.0,0.0,0.0,0.0,11,10,5
0.26699999999999996,0.0,0.0,0.037000000000000005,0.0,11,10,6
0.20299999999999996,0.0,0.0,0.381,0.0,11,10,7
0.215,0.0,0.0,1.882,0.0,11,10,8
0.17800000000000002,0.0,0.0,1.689,0.0,11,10,9
0.20900000000000002,0.0,0.0,3.293,0.0,11,10,10
0.15200000000000002,0.0,0.0,2.372,0.0,11,10,11
0.113,0.0,0.0,4.461,0.0,11,10,12
0.143,0.0,0.0,2.5619999999999994,0.0,11,10,13
0.16799999999999998,0.0,0.0,0.683,0.0,11,10,14
0.14800000000000002,0.0,0.0,0.074,0.0,11,10,15
0.422,0.0,0.0,0.0,0.0,11,10,16
0.279,0.0,0.0,0.0,0.0,11,10,17
0.29300000000000004,0.0,0.0,0.0,0.0,11,10,18
0.28800000000000003,0.0,0.0,0.0,0.0,11,10,19
0.28,0.0,0.0,0.0,0.0,11,10,20
0.267,0.0,0.0,0.0,0.0,11,10,21
0.247,0.0,0.0,0.0,0.0,11,10,22
0.235,0.0,0.0,0.0,0.0,11,10,23
0.213,0.0,0.0,0.0,0.0,11,11,0
0.196,0.0,0.0,0.0,0.0,11,11,1
0.2,0.0,0.0,0.0,0.0,11,11,2
0.21200000000000002,0.0,0.0,0.0,0.0,11,11,3
0.208,0.0,0.0,0.0,0.0,11,11,4
0.30100000000000005,0.0,0.0,0.0,0.0,11,11,5
0.263,0.0,0.0,0.0,0.0,11,11,6
0.184,0.0,0.0,0.07300000000000001,0.0,11,11,7
0.169,0.0,0.0,0.197,0.0,11,11,8
0.17300000000000001,0.0,0.0,0.62,0.0,11,11,9
0.17600000000000002,0.0,0.0,1.314,0.0,11,11,10
0.39699999999999996,0.0,0.0,0.487,0.0,11,11,11
0.201,0.0,0.0,0.495,0.0,11,11,12
0.195,0.0,0.0,0.5720000000000001,0.0,11,11,13
0.20900000000000002,0.0,0.0,0.15400000000000003,0.0,11,11,14
0.22199999999999998,0.0,0.0,0.004,0.0,11,11,15
0.22799999999999998,0.0,0.0,0.0,0.0,11,11,16
0.23900000000000002,0.0,0.0,0.0,0.0,11,11,17
0.28900000000000003,0.0,0.0,0.0,0.0,11,11,18
0.45,0.0,0.0,0.0,0.0,11,11,19
0.22899999999999998,0.0,0.0,0.0,0.0,11,11,20
0.23299999999999998,0.0,0.0,0.0,0.0,11,11,21
0.215,0.0,0.0,0.0,0.0,11,11,22
0.20099999999999998,0.0,0.0,0.0,0.0,11,11,23
0.158,0.0,0.0,0.0,0.0,11,12,0
0.158,0.0,0.0,0.0,0.0,11,12,1
0.169,0.0,0.0,0.0,0.0,11,12,2
0.17099999999999999,0.0,0.0,0.0,0.0,11,12,3
0.162,0.0,0.0,0.0,0.0,11,12,4
0.246,0.0,0.0,0.0,0.0,11,12,5
0.24,0.0,0.0,0.0,0.0,11,12,6
0.345,0.0,0.0,0.223,0.0,11,12,7
0.5680000000000001,0.0,0.0,1.424,0.0,11,12,8
0.885,0.0,0.0,0.542,0.0,11,12,9
0.151,0.0,0.0,0.977,0.0,11,12,10
0.167,0.0,0.0,0.603,0.0,11,12,11
0.163,0.0,0.0,0.398,0.0,11,12,12
0.131,0.0,0.0,0.46,0.0,11,12,13
0.167,0.0,0.0,0.517,0.0,11,12,14
0.18,0.0,0.0,0.037000000000000005,0.0,11,12,15
0.47300000000000003,0.0,0.0,0.0,0.0,11,12,16
0.22899999999999998,0.0,0.0,0.0,0.0,11,12,17
0.23199999999999998,0.0,0.0,0.0,0.0,11,12,18
0.228,0.0,0.0,0.0,0.0,11,12,19
0.254,0.0,0.0,0.0,0.0,11,12,20
0.199,0.0,0.0,0.0,0.0,11,12,21
0.188,0.0,0.0,0.0,0.0,11,12,22
0.17400000000000002,0.0,0.0,0.0,0.0,11,12,23
0.16,0.0,0.0,0.0,0.0,11,13,0
0.14600000000000002,0.0,0.0,0.0,0.0,11,13,1
0.17200000000000001,0.0,0.0,0.0,0.0,11,13,2
0.14800000000000002,0.0,0.0,0.0,0.0,11,13,3
0.166,0.0,0.0,0.0,0.0,11,13,4
0.28500000000000003,0.0,0.0,0.0,0.0,11,13,5
0.234,0.0,0.0,0.0,0.0,11,13,6
0.187,0.0,0.0,0.257,0.0,11,13,7
0.18500000000000003,0.0,0.0,1.0699999999999998,0.0,11,13,8
0.177,0.0,0.0,1.2859999999999998,0.0,11,13,9
0.17300000000000001,0.0,0.0,1.609,0.0,11,13,10
0.56,0.0,0.0,3.305,0.0,11,13,11
0.4895806267806264,0.0,0.0,5.335,0.0,11,13,12
0.25943760683760686,0.0,0.0,3.507,0.0,11,13,13
0.283,0.0,0.0,0.5630000000000001,0.0,11,13,14
0.247,0.0,0.0,0.013000000000000001,0.0,11,13,15
0.312,0.0,0.0,0.0,0.0,11,13,16
0.244,0.0,0.0,0.0,0.0,11,13,17
0.315,0.0,0.0,0.0,0.0,11,13,18
0.843,0.0,0.0,0.0,0.0,11,13,19
0.988,0.0,0.0,0.0,0.0,11,13,20
0.20900000000000002,0.0,0.0,0.0,0.0,11,13,21
0.19999999999999998,0.0,0.0,0.0,0.0,11,13,22
0.178,0.0,0.0,0.0,0.0,11,13,23
0.134,0.0,0.0,0.0,0.0,11,14,0
0.165,0.0,0.0,0.0,0.0,11,14,1
0.164,0.0,0.0,0.0,0.0,11,14,2
0.128,0.0,0.0,0.0,0.0,11,14,3
0.16,0.0,0.0,0.0,0.0,11,14,4
0.192,0.0,0.0,0.0,0.0,11,14,5
0.229,0.0,0.0,0.0,0.0,11,14,6
0.191,0.0,0.0,0.244,0.0,11,14,7
0.20900000000000002,0.0,0.0,2.274,0.0,11,14,8
0.23099999999999998,0.0,0.0,3.8810000000000002,0.0,11,14,9
0.389,0.0,0.0,5.423,0.0,11,14,10
0.5619999999999999,0.0,0.0,6.019,0.0,11,14,11
0.17400000000000002,0.0,0.0,5.836,0.0,11,14,12
0.198,0.0,0.0,3.1679999999999997,0.0,11,14,13
0.263,0.0,0.0,1.416,0.0,11,14,14
0.275,0.0,0.0,0.208,0.0,11,14,15
0.251,0.0,0.0,0.0,0.0,11,14,16
0.236,0.0,0.0,0.0,0.0,11,14,17
0.22999999999999998,0.0,0.0,0.0,0.0,11,14,18
0.237,0.0,0.0,0.0,0.0,11,14,19
0.23099999999999998,0.0,0.0,0.0,0.0,11,14,20
0.23199999999999998,0.0,0.0,0.0,0.0,11,14,21
0.22399999999999998,0.0,0.0,0.0,0.0,11,14,22
0.21900000000000003,0.0,0.0,0.0,0.0,11,14,23
0.16799999999999998,0.0,0.0,0.0,0.0,11,15,0
0.15000000000000002,0.0,0.0,0.0,0.0,11,15,1
0.162,0.0,0.0,0.0,0.0,11,15,2
0.167,0.0,0.0,0.0,0.0,11,15,3
0.163,0.0,0.0,0.0,0.0,11,15,4
0.14900000000000002,0.0,0.0,0.0,0.0,11,15,5
0.199,0.0,0.0,0.0,0.0,11,15,6
0.268,0.0,0.0,0.357,0.0,11,15,7
0.193,0.0,0.0,2.106,0.0,11,15,8
0.506,0.0,0.0,4.068,0.0,11,15,9
0.7130000000000001,0.0,0.0,5.476000000000001,0.0,11,15,10
0.19,0.0,0.0,4.144,0.0,11,15,11
1.181,0.0,0.0,5.305,0.0,11,15,12
0.8999999999999999,0.0,0.0,3.08,0.0,11,15,13
0.246,0.0,0.0,0.848,0.0,11,15,14
0.203,0.0,0.0,0.09999999999999999,0.0,11,15,15
0.734,0.0,0.0,0.0,0.0,11,15,16
0.929,0.0,0.0,0.0,0.0,11,15,17
0.302,0.0,0.0,0.0,0.0,11,15,18
0.211,0.0,0.0,0.0,0.0,11,15,19
0.21599999999999997,0.0,0.0,0.0,0.0,11,15,20
0.244,0.0,0.0,0.0,0.0,11,15,21
0.187,0.0,0.0,0.0,0.0,11,15,22
0.156,0.0,0.0,0.0,0.0,11,15,23
0.158,0.0,0.0,0.0,0.0,11,16,0
0.126,0.0,0.0,0.0,0.0,11,16,1
0.157,0.0,0.0,0.0,0.0,11,16,2
0.157,0.0,0.0,0.0,0.0,11,16,3
0.14200000000000002,0.0,0.0,0.0,0.0,11,16,4
0.265,0.0,0.0,0.0,0.0,11,16,5
0.233,0.0,0.0,0.0,0.0,11,16,6
0.195,0.0,0.0,0.094,0.0,11,16,7
0.166,0.0,0.0,0.6499999999999999,0.0,11,16,8
0.15400000000000003,0.0,0.0,1.5949999999999998,0.0,11,16,9
0.17200000000000001,0.0,0.0,2.578,0.0,11,16,10
0.286,0.0,0.0,1.83,0.0,11,16,11
0.135,0.0,0.0,1.6440000000000001,0.0,11,16,12
0.273,0.0,0.0,2.7049999999999996,0.0,11,16,13
0.21799999999999997,0.0,0.0,1.4000000000000001,0.0,11,16,14
0.307,0.0,0.0,0.14300000000000002,0.0,11,16,15
0.216,0.0,0.0,0.0,0.0,11,16,16
0.583,0.0,0.0,0.0,0.0,11,16,17
0.43999999999999995,0.0,0.0,0.0,0.0,11,16,18
0.233,0.0,0.0,0.0,0.0,11,16,19
0.21,0.0,0.0,0.0,0.0,11,16,20
0.197,0.0,0.0,0.0,0.0,11,16,21
0.20099999999999998,0.0,0.0,0.0,0.0,11,16,22
0.18000000000000002,0.0,0.0,0.0,0.0,11,16,23
0.177,0.0,0.0,0.0,0.0,11,17,0
0.15899999999999997,0.0,0.0,0.0,0.0,11,17,1
0.167,0.0,0.0,0.0,0.0,11,17,2
0.182,0.0,0.0,0.0,0.0,11,17,3
0.175,0.0,0.0,0.0,0.0,11,17,4
0.235,0.0,0.0,0.0,0.0,11,17,5
0.262,0.0,0.0,0.006,0.0,11,17,6
0.155,0.0,0.0,0.417,0.0,11,17,7
0.16000000000000003,0.0,0.0,1.63,0.0,11,17,8
0.171,0.0,0.0,2.826,0.0,11,17,9
0.21800000000000003,0.0,0.0,3.412,0.0,11,17,10
0.10899999999999999,0.0,0.0,3.354,0.0,11,17,11
0.137,0.0,0.0,4.1,0.0,11,17,12
0.122,0.0,0.0,2.496,0.0,11,17,13
0.135,0.0,0.0,0.9179999999999999,0.0,11,17,14
0.175,0.0,0.0,0.149,0.0,11,17,15
0.385,0.0,0.0,0.0,0.0,11,17,16
0.29100000000000004,0.0,0.0,0.0,0.0,11,17,17
0.241,0.0,0.0,0.0,0.0,11,17,18
0.21699999999999997,0.0,0.0,0.0,0.0,11,17,19
0.21899999999999997,0.0,0.0,0.0,0.0,11,17,20
0.181,0.0,0.0,0.0,0.0,11,17,21
0.166,0.0,0.0,0.0,0.0,11,17,22
0.14100000000000001,0.0,0.0,0.0,0.0,11,17,23
0.152,0.0,0.0,0.0,0.0,11,18,0
0.165,0.0,0.0,0.0,0.0,11,18,1
0.154,0.0,0.0,0.0,0.0,11,18,2
0.14600000000000002,0.0,0.0,0.0,0.0,11,18,3
0.175,0.0,0.0,0.0,0.0,11,18,4
0.296,0.0,0.0,0.0,0.0,11,18,5
0.17600000000000002,0.0,0.0,0.0,0.0,11,18,6
0.167,0.0,0.0,0.182,0.0,11,18,7
0.147,0.0,0.0,2.0149999999999997,0.0,11,18,8
0.216,0.0,0.0,4.1129999999999995,0.0,11,18,9
0.21582119658119678,0.0,0.0,5.531,0.0,11,18,10
0.5792820512820512,0.0,0.0,6.025,0.0,11,18,11
0.359,0.0,0.0,5.793,0.0,11,18,12
0.599,0.0,0.0,3.0199999999999996,0.0,11,18,13
1.033,0.0,0.0,1.5330000000000001,0.0,11,18,14
0.248,0.0,0.0,0.158,0.0,11,18,15
0.263,0.0,0.0,0.0,0.0,11,18,16
0.264,0.0,0.0,0.0,0.0,11,18,17
0.267,0.0,0.0,0.0,0.0,11,18,18
0.22200000000000003,0.0,0.0,0.0,0.0,11,18,19
0.242,0.0,0.0,0.0,0.0,11,18,20
0.216,0.0,0.0,0.0,0.0,11,18,21
0.195,0.0,0.0,0.0,0.0,11,18,22
0.159,0.0,0.0,0.0,0.0,11,18,23
0.125,0.0,0.0,0.0,0.0,11,19,0
0.227,0.0,0.0,0.0,0.0,11,19,1
0.16,0.0,0.0,0.0,0.0,11,19,2
0.14300000000000002,0.0,0.0,0.0,0.0,11,19,3
0.14700000000000002,0.0,0.0,0.0,0.0,11,19,4
