electkwh,PV_generation,chargekwh,h_countdown,soc_ev,month,day,hour
0.532,0.0,0.0,10.0,0.964327658916641,11,10,23
0.722,0.0,0.0,9.0,0.964327658916641,11,11,0
2.301,0.0,0.0,8.0,0.964327658916641,11,11,1
1.2089999999999999,0.0,0.0,7.0,0.964327658916641,11,11,2
0.236,0.0,0.0,6.0,0.964327658916641,11,11,3
1.88,0.0,0.0,5.0,0.964327658916641,11,11,4
2.898,0.0,0.0,4.0,0.964327658916641,11,11,5
2.1350000000000002,0.219,0.0,3.0,0.964327658916641,11,11,6
0.325,0.813,0.0,2.0,0.964327658916641,11,11,7
1.451,2.799,0.32981880341880354,1.0,0.964327658916641,11,11,8
2.202,5.643,0.947806593406594,0.0,0.973536468384968,11,11,9
0.26,6.861,,-1.0,1.0,11,11,10
2.532,8.619,,-1.0,1.0,11,11,11
0.911,8.271,,-1.0,1.0,11,11,12
0.46499999999999997,4.617,,-1.0,1.0,11,11,13
0.556,3.3629999999999995,,-1.0,1.0,11,11,14
2.092,0.273,,-1.0,1.0,11,11,15
1.602,0.0,,-1.0,1.0,11,11,16
1.475,0.0,,-1.0,1.0,11,11,17
2.5460000000000003,0.0,,-1.0,1.0,11,11,18
2.34,0.0,,-1.0,1.0,11,11,19
0.64,0.0,,-1.0,1.0,11,11,20
1.155,0.0,,-1.0,1.0,11,11,21
2.117,0.0,,-1.0,1.0,11,11,22
0.7689999999999999,0.0,,-1.0,1.0,11,11,23
0.259,0.0,,-1.0,1.0,11,12,0
1.859,0.0,,-1.0,1.0,11,12,1
1.933,0.0,,-1.0,1.0,11,12,2
0.23500000000000001,0.0,,-1.0,1.0,11,12,3
0.709,0.0,,-1.0,1.0,11,12,4
2.5450000000000004,0.0,,-1.0,1.0,11,12,5
2.4210000000000003,0.024,,-1.0,1.0,11,12,6
1.964,1.467,,-1.0,1.0,11,12,7
0.26,3.756,,-1.0,1.0,11,12,8
1.278,6.642000000000001,,-1.0,1.0,11,12,9
2.337,10.520999999999999,,-1.0,1.0,11,12,10
0.263,12.3,,-1.0,1.0,11,12,11
0.271,8.388,,-1.0,1.0,11,12,12
0.28400000000000003,7.281000000000001,,-1.0,1.0,11,12,13
0.43,6.975,,-1.0,1.0,11,12,14
0.565,0.5880000000000001,,-1.0,1.0,11,12,15
2.2699999999999996,0.0,,-1.0,1.0,11,12,16
2.858,0.0,,-1.0,1.0,11,12,17
1.34,0.0,,-1.0,1.0,11,12,18
0.634,0.0,,-1.0,1.0,11,12,19
1.9799999999999998,0.0,,-1.0,1.0,11,12,20
1.368,0.0,,-1.0,1.0,11,12,21
0.255,0.0,,-1.0,1.0,11,12,22
0.6779999999999999,0.0,,-1.0,1.0,11,12,23
2.035,0.0,,-1.0,1.0,11,13,0
1.842,0.0,,-1.0,1.0,11,13,1
0.242,0.0,,-1.0,1.0,11,13,2
1.7530000000000001,0.0,,-1.0,1.0,11,13,3
2.133,0.0,,-1.0,1.0,11,13,4
2.8930000000000002,0.0,,-1.0,1.0,11,13,5
1.328,2.346,,-1.0,1.0,11,13,6
0.812,6.482999999999999,,-1.0,1.0,11,13,7
2.166,5.936999999999999,,-1.0,1.0,11,13,8
0.268,9.327000000000002,,-1.0,1.0,11,13,9
1.322,14.061,,-1.0,1.0,11,13,10
1.914,13.341000000000001,,-1.0,1.0,11,13,11
0.45199999999999996,10.308,,-1.0,1.0,11,13,12
0.873,7.65,,-1.0,1.0,11,13,13
0.31400000000000006,5.151,,-1.0,1.0,11,13,14
0.389,0.9059999999999999,,-1.0,1.0,11,13,15
0.865,0.0,,-1.0,1.0,11,13,16
2.793,0.0,,-1.0,1.0,11,13,17
2.7409999999999997,0.0,,-1.0,1.0,11,13,18
1.1740000000000002,0.0,,-1.0,1.0,11,13,19
1.0590000000000002,0.0,,-1.0,1.0,11,13,20
2.0389999999999997,0.0,,-1.0,1.0,11,13,21
1.1769999999999998,0.0,,-1.0,1.0,11,13,22
0.267,0.0,,-1.0,1.0,11,13,23
1.33,0.0,,-1.0,1.0,11,14,0
2.0500000000000003,0.0,,-1.0,1.0,11,14,1
0.253,0.0,,-1.0,1.0,11,14,2
0.262,0.0,,-1.0,1.0,11,14,3
1.863,0.0,,-1.0,1.0,11,14,4
2.617,0.0,,-1.0,1.0,11,14,5
1.0410000000000001,0.28200000000000003,,-1.0,1.0,11,14,6
0.349,7.413,,-1.0,1.0,11,14,7
0.289,12.447,,-1.0,1.0,11,14,8
0.28,13.326,,-1.0,1.0,11,14,9
0.28400000000000003,14.109,,-1.0,1.0,11,14,10
2.729,12.696,,-1.0,1.0,11,14,11
1.1239999999999999,9.75,,-1.0,1.0,11,14,12
0.272,7.2540000000000004,,-1.0,1.0,11,14,13
0.42799999999999994,5.535,,-1.0,1.0,11,14,14
1.0350000000000001,0.9630000000000001,,-1.0,1.0,11,14,15
3.2089999999999996,0.0,,-1.0,1.0,11,14,16
2.802,0.0,,-1.0,1.0,11,14,17
2.7140000000000004,0.0,,-1.0,1.0,11,14,18
0.776,0.0,,-1.0,1.0,11,14,19
1.345,0.0,,-1.0,1.0,11,14,20
2.581,0.0,,-1.0,1.0,11,14,21
1.478,0.0,,-1.0,1.0,11,14,22
0.241,0.0,,-1.0,1.0,11,14,23
1.6760000000000002,0.0,,-1.0,1.0,11,15,0
2.384,0.0,,-1.0,1.0,11,15,1
0.7340000000000001,0.0,,-1.0,1.0,11,15,2
0.909,0.0,,-1.0,1.0,11,15,3
2.2359999999999998,0.0,,-1.0,1.0,11,15,4
2.872,0.0,,-1.0,1.0,11,15,5
2.024,1.986,,-1.0,1.0,11,15,6
0.371,8.511,,-1.0,1.0,11,15,7
0.298,10.764000000000001,,-1.0,1.0,11,15,8
0.274,12.984,,-1.0,1.0,11,15,9
0.269,13.815,,-1.0,1.0,11,15,10
1.5710000000000002,12.87,,-1.0,1.0,11,15,11
0.546,10.133999999999999,,-1.0,1.0,11,15,12
0.302,7.329,,-1.0,1.0,11,15,13
0.273,4.599,,-1.0,1.0,11,15,14
1.1869999999999998,0.9,,-1.0,1.0,11,15,15
2.53,0.0,,-1.0,1.0,11,15,16
3.732,0.0,,-1.0,1.0,11,15,17
3.37,0.0,,-1.0,1.0,11,15,18
1.933,0.0,,-1.0,1.0,11,15,19
1.455,0.0,,-1.0,1.0,11,15,20
2.591,0.0,,-1.0,1.0,11,15,21
1.16,0.0,,-1.0,1.0,11,15,22
0.252,0.0,,-1.0,1.0,11,15,23
1.1640000000000001,0.0,,-1.0,1.0,11,16,0
1.5510000000000002,0.0,,-1.0,1.0,11,16,1
0.264,0.0,,-1.0,1.0,11,16,2
0.246,0.0,,-1.0,1.0,11,16,3
0.264,0.0,,-1.0,1.0,11,16,4
2.814,0.0,,-1.0,1.0,11,16,5
2.317,0.0,,-1.0,1.0,11,16,6
0.4,0.41400000000000003,,-1.0,1.0,11,16,7
0.271,1.305,,-1.0,1.0,11,16,8
1.7,10.989,,-1.0,1.0,11,16,9
1.9400000000000002,10.536,,-1.0,1.0,11,16,10
0.255,10.271999999999998,,-1.0,1.0,11,16,11
0.264,6.063,,-1.0,1.0,11,16,12
0.4,3.597,,-1.0,1.0,11,16,13
1.863,1.548,,-1.0,1.0,11,16,14
1.1540000000000001,0.105,3.902960683760683,16.0,0.51392793295217,11,16,15
1.653,0.0,3.9050461538461536,15.0,0.622901772304454,11,16,16
2.545,0.0,3.874447863247863,14.0,0.731933839679125,11,16,17
1.551,0.0,3.845292307692308,13.0,0.840111577872878,11,16,18
0.636,0.0,0.5171008547008551,12.0,0.947475269222512,11,16,19
1.759,0.0,0.0,11.0,0.961913146012704,11,16,20
1.4849999999999999,0.0,0.0,10.0,0.961913146012704,11,16,21
0.269,0.0,0.0,9.0,0.961913146012704,11,16,22
0.256,0.0,0.0,8.0,0.961913146012704,11,16,23
1.806,0.0,0.0,7.0,0.961913146012704,11,17,0
2.0370000000000004,0.0,0.0,6.0,0.961913146012704,11,17,1
0.254,0.0,0.0,5.0,0.961913146012704,11,17,2
0.255,0.0,0.0,4.0,0.961913146012704,11,17,3
1.9660000000000002,0.0,0.0,3.0,0.961913146012704,11,17,4
2.818,0.0,0.0,2.0,0.961913146012704,11,17,5
1.401,0.35100000000000003,0.8865504273504269,1.0,0.961913146012704,11,17,6
0.28099999999999997,2.517,0.47755213675213654,0.0,0.986666355608117,11,17,7
1.492,3.798,,-1.0,1.0,11,17,8
1.415,7.0889999999999995,,-1.0,1.0,11,17,9
0.99,12.864,,-1.0,1.0,11,17,10
0.988,13.668,,-1.0,1.0,11,17,11
0.404,8.352,,-1.0,1.0,11,17,12
0.323,6.093,,-1.0,1.0,11,17,13
0.28,3.681,,-1.0,1.0,11,17,14
1.097,0.708,,-1.0,1.0,11,17,15
2.379,0.0,,-1.0,1.0,11,17,16
2.919,0.0,,-1.0,1.0,11,17,17
1.7720000000000002,0.0,,-1.0,1.0,11,17,18
0.8500000000000001,0.0,,-1.0,1.0,11,17,19
2.677,0.0,,-1.0,1.0,11,17,20
2.03,0.0,,-1.0,1.0,11,17,21
0.243,0.0,,-1.0,1.0,11,17,22
1.435,0.0,,-1.0,1.0,11,17,23
2.2569999999999997,0.0,,-1.0,1.0,11,18,0
1.731,0.0,,-1.0,1.0,11,18,1
0.258,0.0,,-1.0,1.0,11,18,2
2.225,0.0,,-1.0,1.0,11,18,3
2.057,0.0,,-1.0,1.0,11,18,4
2.884,0.0,,-1.0,1.0,11,18,5
1.566,1.734,,-1.0,1.0,11,18,6
1.2229999999999999,8.334,,-1.0,1.0,11,18,7
1.667,10.764,,-1.0,1.0,11,18,8
0.857,12.204,,-1.0,1.0,11,18,9
2.1350000000000002,13.299,,-1.0,1.0,11,18,10
0.7629999999999999,12.3,,-1.0,1.0,11,18,11
0.274,9.012,,-1.0,1.0,11,18,12
0.271,7.238999999999999,,-1.0,1.0,11,18,13
0.269,5.406000000000001,,-1.0,1.0,11,18,14
0.271,0.861,,-1.0,1.0,11,18,15
0.912,0.0,,-1.0,1.0,11,18,16
2.82,0.0,3.88118974358974,14.0,0.417868750779317,11,18,17
2.985,0.0,3.866454700854701,13.0,0.526234727760195,11,18,18
3.231,0.0,3.89868717948718,12.0,0.634189290353391,11,18,19
0.5579999999999999,0.0,3.885011965811966,11.0,0.74304380998767,11,18,20
1.752,0.0,3.8578119658119663,10.0,0.851516506524332,11,18,21
1.8899999999999997,0.0,0.4631863247863248,9.0,0.959229756919834,11,18,22
0.245,0.0,0.0,8.0,0.972162296147671,11,18,23
1.073,0.0,0.0,7.0,0.972162296147671,11,19,0
2.343,0.0,0.0,6.0,0.972162296147671,11,19,1
1.2069999999999999,0.0,0.0,5.0,0.972162296147671,11,19,2
0.264,0.0,0.0,4.0,0.972162296147671,11,19,3
1.923,0.0,0.0,3.0,0.972162296147671,11,19,4
2.729,0.0,0.0,2.0,0.972162296147671,11,19,5
1.924,1.647,0.0,1.0,0.972162296147671,11,19,6
0.28300000000000003,8.154,0.9970233618233622,0.0,0.972162296147671,11,19,7
0.881,6.96,,-1.0,1.0,11,19,8
0.983,4.263,,-1.0,1.0,11,19,9
0.405,5.961,,-1.0,1.0,11,19,10
2.404,3.108,,-1.0,1.0,11,19,11
0.7809999999999999,2.4,,-1.0,1.0,11,19,12
0.327,0.402,,-1.0,1.0,11,19,13
1.17,0.243,,-1.0,1.0,11,19,14
2.253,0.0,,-1.0,1.0,11,19,15
1.7870000000000004,0.0,,-1.0,1.0,11,19,16
1.903,0.0,,-1.0,1.0,11,19,17
2.873,0.0,,-1.0,1.0,11,19,18
1.7690000000000001,0.0,,-1.0,1.0,11,19,19
0.625,0.0,,-1.0,1.0,11,19,20
1.736,0.0,,-1.0,1.0,11,19,21
1.6420000000000001,0.0,,-1.0,1.0,11,19,22
0.257,0.0,,-1.0,1.0,11,19,23
0.887,0.0,,-1.0,1.0,11,20,0
2.059,0.0,,-1.0,1.0,11,20,1
1.4500000000000002,0.0,,-1.0,1.0,11,20,2
0.24,0.0,,-1.0,1.0,11,20,3
1.407,0.0,,-1.0,1.0,11,20,4
2.808,0.0,,-1.0,1.0,11,20,5
2.647,0.018,,-1.0,1.0,11,20,6
1.595,1.476,,-1.0,1.0,11,20,7
0.7150000000000001,6.261000000000001,,-1.0,1.0,11,20,8
1.7570000000000001,9.951,,-1.0,1.0,11,20,9
2.437,10.466999999999999,,-1.0,1.0,11,20,10
0.698,14.351999999999999,,-1.0,1.0,11,20,11
0.345,10.011,,-1.0,1.0,11,20,12
0.39799999999999996,5.208,,-1.0,1.0,11,20,13
1.624,0.435,,-1.0,1.0,11,20,14
2.5389999999999997,0.0,,-1.0,1.0,11,20,15
2.806,0.0,,-1.0,1.0,11,20,16
3.037,0.0,,-1.0,1.0,11,20,17
0.6920000000000001,0.0,,-1.0,1.0,11,20,18
2.545,0.0,,-1.0,1.0,11,20,19
2.8770000000000002,0.0,,-1.0,1.0,11,20,20
2.293,0.0,,-1.0,1.0,11,20,21
0.241,0.0,,-1.0,1.0,11,20,22
2.8310000000000004,0.0,,-1.0,1.0,11,20,23
2.761,0.0,,-1.0,1.0,11,21,0
1.826,0.0,,-1.0,1.0,11,21,1
0.958,0.0,,-1.0,1.0,11,21,2
3.459,0.0,,-1.0,1.0,11,21,3
2.294,0.0,,-1.0,1.0,11,21,4
3.583,0.0,,-1.0,1.0,11,21,5
3.183,0.912,,-1.0,1.0,11,21,6
2.083,7.811999999999999,,-1.0,1.0,11,21,7
0.36800000000000005,10.932,,-1.0,1.0,11,21,8
0.42000000000000004,12.453000000000001,,-1.0,1.0,11,21,9
0.315,13.605,,-1.0,1.0,11,21,10
2.0060000000000002,12.279,,-1.0,1.0,11,21,11
0.274,9.627,,-1.0,1.0,11,21,12
1.7440000000000002,7.014,,-1.0,1.0,11,21,13
2.752,4.5600000000000005,,-1.0,1.0,11,21,14
3.3920000000000003,0.522,,-1.0,1.0,11,21,15
0.514,0.0,,-1.0,1.0,11,21,16
3.505,0.0,,-1.0,1.0,11,21,17
2.9530000000000003,0.0,,-1.0,1.0,11,21,18
3.2139999999999995,0.0,,-1.0,1.0,11,21,19
2.9589999999999996,0.0,,-1.0,1.0,11,21,20
2.447,0.0,,-1.0,1.0,11,21,21
0.9269999999999999,0.0,,-1.0,1.0,11,21,22
3.156,0.0,,-1.0,1.0,11,21,23
2.05,0.0,,-1.0,1.0,11,22,0
0.975,0.0,,-1.0,1.0,11,22,1
3.315,0.0,,-1.0,1.0,11,22,2
1.4749999999999999,0.0,,-1.0,1.0,11,22,3
1.459,0.0,,-1.0,1.0,11,22,4
3.8739999999999997,0.0,,-1.0,1.0,11,22,5
3.47,1.125,,-1.0,1.0,11,22,6
2.7910000000000004,8.049,,-1.0,1.0,11,22,7
0.276,10.647,,-1.0,1.0,11,22,8
0.301,12.024000000000001,,-1.0,1.0,11,22,9
0.845,13.043999999999999,,-1.0,1.0,11,22,10
