electkwh,PV_generation,chargekwh,h_countdown,soc_ev,month,day,hour,nday,d_res,hour_cos,hour_sin,month_cos,month_sin,spring,summer,autumn,winter,season,p_buy,p_sell
0.36900000000000005,0.0,,-1.0,1.0,11,16,0,361,0.36900000000000005,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.40900000000000003,0.0,,-1.0,1.0,11,16,1,362,0.40900000000000003,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.375,0.0,,-1.0,1.0,11,16,2,363,0.375,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.338,0.0,,-1.0,1.0,11,16,3,364,0.338,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.35,0.0,,-1.0,1.0,11,16,4,365,0.35,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.422,0.0,,-1.0,1.0,11,16,5,366,0.422,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.42,0.0,,-1.0,1.0,11,16,6,367,0.42,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.383,0.11900000000000001,,-1.0,1.0,11,16,7,368,0.264,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.386,0.618,,-1.0,1.0,11,16,8,369,-0.23199999999999998,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.638,4.087,,-1.0,1.0,11,16,9,370,-3.449,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.43399999999999994,2.745,,-1.0,1.0,11,16,10,371,-2.311,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.9309999999999999,2.986,,-1.0,1.0,11,16,11,372,-2.055,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.706,1.4069999999999998,,-1.0,1.0,11,16,12,373,0.29900000000000015,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.5040000000000002,0.378,,-1.0,1.0,11,16,13,374,1.1260000000000003,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.09,0.326,,-1.0,1.0,11,16,14,375,0.764,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
