timestamp,serial,charger_id_org,transaction_id,e_production,e_consumption,e_charger,charger_id,h_countdown,soc_ev
2020-11-01 01:00:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,95.0,,5,0.0,1.0
2020-11-01 01:15:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,87.0,,5,0.0,1.0
2020-11-01 01:30:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,86.0,,5,0.0,1.0
2020-11-01 01:45:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,96.0,,5,0.0,1.0
2020-11-01 02:00:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,103.0,,5,0.0,1.0
2020-11-01 02:15:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,108.0,,5,0.0,1.0
2020-11-01 02:30:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,95.0,,5,0.0,1.0
2020-11-01 02:45:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,94.0,,5,0.0,1.0
2020-11-01 03:00:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,79.0,,5,0.0,1.0
2020-11-01 03:15:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,70.0,,5,0.0,1.0
2020-11-01 03:30:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,73.0,,5,0.0,1.0
2020-11-01 03:45:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,84.0,,5,0.0,1.0
2020-11-01 04:00:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,82.0,,5,0.0,1.0
2020-11-01 04:15:00+01:00,139436.0,2d5cda8c-74d8-4566-97e3-5a5a25c81139,,0.0,82.0,,5,0.0,1.0
