timestamp,serial,charger_id_org,transaction_id,e_production,e_consumption,e_charger,charger_id,h_countdown,soc_ev
2020-11-01 01:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,55.0,0.0,1,9.0,1.0
2020-11-01 01:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,37.0,0.0,1,8.75,1.0
2020-11-01 01:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,29.0,0.0,1,8.5,1.0
2020-11-01 01:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,29.0,0.0,1,8.25,1.0
2020-11-01 02:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,52.0,0.0,1,8.0,1.0
2020-11-01 02:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,37.0,0.0,1,7.75,1.0
2020-11-01 02:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,30.0,0.0,1,7.5,1.0
2020-11-01 02:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,34.0,0.0,1,7.25,1.0
2020-11-01 03:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,38.0,0.0,1,7.0,1.0
2020-11-01 03:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,51.0,0.0,1,6.75,1.0
2020-11-01 03:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,31.0,0.0,1,6.5,1.0
2020-11-01 03:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,31.0,0.0,1,6.25,1.0
2020-11-01 04:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,31.0,0.0,1,6.0,1.0
2020-11-01 04:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,44.0,0.0,1,5.75,1.0
2020-11-01 04:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,45.0,0.0,1,5.5,1.0
2020-11-01 04:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,30.0,0.0,1,5.25,1.0
2020-11-01 05:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,29.0,0.0,1,5.0,1.0
2020-11-01 05:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,29.0,0.0,1,4.75,1.0
2020-11-01 05:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,46.0,0.0,1,4.5,1.0
2020-11-01 05:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,41.0,0.0,1,4.25,1.0
2020-11-01 06:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,29.0,0.0,1,4.0,1.0
2020-11-01 06:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,29.0,0.0,1,3.75,1.0
2020-11-01 06:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,35.0,0.0,1,3.5,1.0
2020-11-01 06:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,50.0,0.0,1,3.25,1.0
2020-11-01 07:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,44.0,0.0,1,3.0,1.0
2020-11-01 07:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,36.0,0.0,1,2.75,1.0
2020-11-01 07:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,33.0,0.0,1,2.5,1.0
2020-11-01 07:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,47.0,0.0,1,2.25,1.0
2020-11-01 08:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,0.0,135.0,0.0,1,2.0,1.0
2020-11-01 08:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,8.0,33.0,0.0,1,1.75,1.0
2020-11-01 08:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,21.0,32.0,0.0,1,1.5,1.0
2020-11-01 08:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,21.0,46.0,0.0,1,1.25,1.0
2020-11-01 09:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,6.0,44.0,0.0,1,1.0,1.0
2020-11-01 09:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,25.0,90.0,0.0,1,0.75,1.0
2020-11-01 09:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,41.0,60.0,0.0,1,0.5,1.0
2020-11-01 09:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,27.0,51.0,0.0,1,0.25,1.0
2020-11-01 10:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,13.0,25.0,53.0,0.0,1,0.0,1.0
2020-11-01 10:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,89.0,356.0,,1,-1.0,1.0
2020-11-01 10:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,104.0,530.0,,1,-1.0,1.0
2020-11-01 10:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,111.0,261.0,,1,-1.0,1.0
2020-11-01 11:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,119.0,136.0,,1,-1.0,1.0
2020-11-01 11:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,171.0,111.0,,1,-1.0,1.0
2020-11-01 11:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,235.0,189.0,,1,-1.0,1.0
2020-11-01 11:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,171.0,259.0,,1,-1.0,1.0
2020-11-01 12:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,145.0,302.0,,1,-1.0,1.0
2020-11-01 12:15:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,154.0,49.0,,1,-1.0,1.0
2020-11-01 12:30:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,135.0,49.0,,1,-1.0,1.0
2020-11-01 12:45:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,155.0,40.0,,1,-1.0,1.0
2020-11-01 13:00:00+01:00,137530.0,12e31b6c-969b-4a0a-b8ad-9be5eb2e5f64,,137.0,52.0,,1,-1.0,1.0
