electkwh,PV_generation,chargekwh,h_countdown,soc_ev,month,day,hour,nday,d_res,hour_cos,hour_sin,month_cos,month_sin,spring,summer,autumn,winter,season,p_buy,p_sell
0.269,5.406000000000001,,-1.0,1.0,11,18,14,423,-5.1370000000000005,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.271,0.861,,-1.0,1.0,11,18,15,424,-0.59,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.912,0.0,,-1.0,1.0,11,18,16,425,0.912,-0.3348796121709864,-0.9422609221188204,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.82,0.0,3.88118974358974,14.0,0.417868750779317,11,18,17,426,6.70118974358974,-0.06824241336467135,-0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.985,0.0,3.866454700854701,13.0,0.526234727760195,11,18,18,427,6.851454700854701,0.20345601305263417,-0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.231,0.0,3.89868717948718,12.0,0.634189290353391,11,18,19,428,7.1296871794871794,0.46006503773115237,-0.8878852184023751,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.5579999999999999,0.0,3.885011965811966,11.0,0.74304380998767,11,18,20,429,4.443011965811966,0.6825531432186536,-0.7308359642781246,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.752,0.0,3.8578119658119663,10.0,0.851516506524332,11,18,21,430,5.609811965811966,0.8544194045464881,-0.5195839500354343,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.8899999999999997,0.0,0.4631863247863248,9.0,0.959229756919834,11,18,22,431,2.3531863247863245,0.9629172873477992,-0.2697967711570244,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.245,0.0,0.0,8.0,0.972162296147671,11,18,23,432,0.245,1.0,-2.4492935982947064e-16,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.073,0.0,0.0,7.0,0.972162296147671,11,19,0,433,1.073,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.343,0.0,0.0,6.0,0.972162296147671,11,19,1,434,2.343,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.2069999999999999,0.0,0.0,5.0,0.972162296147671,11,19,2,435,1.2069999999999999,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.264,0.0,0.0,4.0,0.972162296147671,11,19,3,436,0.264,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.923,0.0,0.0,3.0,0.972162296147671,11,19,4,437,1.923,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.729,0.0,0.0,2.0,0.972162296147671,11,19,5,438,2.729,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.924,1.647,0.0,1.0,0.972162296147671,11,19,6,439,0.2769999999999999,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.28300000000000003,8.154,0.9970233618233622,0.0,0.972162296147671,11,19,7,440,-6.873976638176638,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.881,6.96,,-1.0,1.0,11,19,8,441,-6.079,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.983,4.263,,-1.0,1.0,11,19,9,442,-3.28,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.405,5.961,,-1.0,1.0,11,19,10,443,-5.556,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.404,3.108,,-1.0,1.0,11,19,11,444,-0.7040000000000002,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.7809999999999999,2.4,,-1.0,1.0,11,19,12,445,-1.619,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.327,0.402,,-1.0,1.0,11,19,13,446,-0.07500000000000001,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.17,0.243,,-1.0,1.0,11,19,14,447,0.9269999999999999,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.253,0.0,,-1.0,1.0,11,19,15,448,2.253,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.7870000000000004,0.0,,-1.0,1.0,11,19,16,449,1.7870000000000004,-0.3348796121709864,-0.9422609221188204,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.903,0.0,,-1.0,1.0,11,19,17,450,1.903,-0.06824241336467135,-0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.873,0.0,,-1.0,1.0,11,19,18,451,2.873,0.20345601305263417,-0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.7690000000000001,0.0,,-1.0,1.0,11,19,19,452,1.7690000000000001,0.46006503773115237,-0.8878852184023751,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.625,0.0,,-1.0,1.0,11,19,20,453,0.625,0.6825531432186536,-0.7308359642781246,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.736,0.0,,-1.0,1.0,11,19,21,454,1.736,0.8544194045464881,-0.5195839500354343,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.6420000000000001,0.0,,-1.0,1.0,11,19,22,455,1.6420000000000001,0.9629172873477992,-0.2697967711570244,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.257,0.0,,-1.0,1.0,11,19,23,456,0.257,1.0,-2.4492935982947064e-16,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.887,0.0,,-1.0,1.0,11,20,0,457,0.887,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.059,0.0,,-1.0,1.0,11,20,1,458,2.059,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.4500000000000002,0.0,,-1.0,1.0,11,20,2,459,1.4500000000000002,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.24,0.0,,-1.0,1.0,11,20,3,460,0.24,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.407,0.0,,-1.0,1.0,11,20,4,461,1.407,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.808,0.0,,-1.0,1.0,11,20,5,462,2.808,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.647,0.018,,-1.0,1.0,11,20,6,463,2.629,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.595,1.476,,-1.0,1.0,11,20,7,464,0.119,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.7150000000000001,6.261000000000001,,-1.0,1.0,11,20,8,465,-5.546000000000001,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.7570000000000001,9.951,,-1.0,1.0,11,20,9,466,-8.194,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.437,10.466999999999999,,-1.0,1.0,11,20,10,467,-8.03,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.698,14.351999999999999,,-1.0,1.0,11,20,11,468,-13.653999999999998,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.345,10.011,,-1.0,1.0,11,20,12,469,-9.665999999999999,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.39799999999999996,5.208,,-1.0,1.0,11,20,13,470,-4.8100000000000005,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.624,0.435,,-1.0,1.0,11,20,14,471,1.189,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.5389999999999997,0.0,,-1.0,1.0,11,20,15,472,2.5389999999999997,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.806,0.0,,-1.0,1.0,11,20,16,473,2.806,-0.3348796121709864,-0.9422609221188204,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.037,0.0,,-1.0,1.0,11,20,17,474,3.037,-0.06824241336467135,-0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.6920000000000001,0.0,,-1.0,1.0,11,20,18,475,0.6920000000000001,0.20345601305263417,-0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.545,0.0,,-1.0,1.0,11,20,19,476,2.545,0.46006503773115237,-0.8878852184023751,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.8770000000000002,0.0,,-1.0,1.0,11,20,20,477,2.8770000000000002,0.6825531432186536,-0.7308359642781246,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.293,0.0,,-1.0,1.0,11,20,21,478,2.293,0.8544194045464881,-0.5195839500354343,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.241,0.0,,-1.0,1.0,11,20,22,479,0.241,0.9629172873477992,-0.2697967711570244,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.8310000000000004,0.0,,-1.0,1.0,11,20,23,480,2.8310000000000004,1.0,-2.4492935982947064e-16,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.761,0.0,,-1.0,1.0,11,21,0,481,2.761,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.826,0.0,,-1.0,1.0,11,21,1,482,1.826,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.958,0.0,,-1.0,1.0,11,21,2,483,0.958,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.459,0.0,,-1.0,1.0,11,21,3,484,3.459,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.294,0.0,,-1.0,1.0,11,21,4,485,2.294,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.583,0.0,,-1.0,1.0,11,21,5,486,3.583,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.183,0.912,,-1.0,1.0,11,21,6,487,2.271,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.083,7.811999999999999,,-1.0,1.0,11,21,7,488,-5.728999999999999,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.36800000000000005,10.932,,-1.0,1.0,11,21,8,489,-10.564,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.42000000000000004,12.453000000000001,,-1.0,1.0,11,21,9,490,-12.033000000000001,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.315,13.605,,-1.0,1.0,11,21,10,491,-13.290000000000001,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.0060000000000002,12.279,,-1.0,1.0,11,21,11,492,-10.273,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.274,9.627,,-1.0,1.0,11,21,12,493,-9.353000000000002,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.7440000000000002,7.014,,-1.0,1.0,11,21,13,494,-5.27,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.752,4.5600000000000005,,-1.0,1.0,11,21,14,495,-1.8080000000000007,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.3920000000000003,0.522,,-1.0,1.0,11,21,15,496,2.87,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.514,0.0,,-1.0,1.0,11,21,16,497,0.514,-0.3348796121709864,-0.9422609221188204,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.505,0.0,,-1.0,1.0,11,21,17,498,3.505,-0.06824241336467135,-0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.9530000000000003,0.0,,-1.0,1.0,11,21,18,499,2.9530000000000003,0.20345601305263417,-0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.2139999999999995,0.0,,-1.0,1.0,11,21,19,500,3.2139999999999995,0.46006503773115237,-0.8878852184023751,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.9589999999999996,0.0,,-1.0,1.0,11,21,20,501,2.9589999999999996,0.6825531432186536,-0.7308359642781246,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.447,0.0,,-1.0,1.0,11,21,21,502,2.447,0.8544194045464881,-0.5195839500354343,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.9269999999999999,0.0,,-1.0,1.0,11,21,22,503,0.9269999999999999,0.9629172873477992,-0.2697967711570244,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.156,0.0,,-1.0,1.0,11,21,23,504,3.156,1.0,-2.4492935982947064e-16,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.05,0.0,,-1.0,1.0,11,22,0,505,2.05,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.975,0.0,,-1.0,1.0,11,22,1,506,0.975,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.315,0.0,,-1.0,1.0,11,22,2,507,3.315,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.4749999999999999,0.0,,-1.0,1.0,11,22,3,508,1.4749999999999999,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.459,0.0,,-1.0,1.0,11,22,4,509,1.459,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.8739999999999997,0.0,,-1.0,1.0,11,22,5,510,3.8739999999999997,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.47,1.125,,-1.0,1.0,11,22,6,511,2.345,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.7910000000000004,8.049,,-1.0,1.0,11,22,7,512,-5.257999999999999,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.276,10.647,,-1.0,1.0,11,22,8,513,-10.371,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.301,12.024000000000001,,-1.0,1.0,11,22,9,514,-11.723,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.845,13.043999999999999,,-1.0,1.0,11,22,10,515,-12.198999999999998,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.403,12.102,,-1.0,1.0,11,22,11,516,-9.699,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.371,8.916,,-1.0,1.0,11,22,12,517,-8.545,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.28400000000000003,6.452999999999999,,-1.0,1.0,11,22,13,518,-6.169,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.295,4.038,,-1.0,1.0,11,22,14,519,-3.7430000000000003,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.272,0.087,,-1.0,1.0,11,22,15,520,1.185,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.905,0.0,,-1.0,1.0,11,22,16,521,2.905,-0.3348796121709864,-0.9422609221188204,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
4.0,0.0,,-1.0,1.0,11,22,17,522,4.0,-0.06824241336467135,-0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.6020000000000003,0.0,,-1.0,1.0,11,22,18,523,2.6020000000000003,0.20345601305263417,-0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.2329999999999999,0.0,,-1.0,1.0,11,22,19,524,1.2329999999999999,0.46006503773115237,-0.8878852184023751,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.8119999999999998,0.0,,-1.0,1.0,11,22,20,525,1.8119999999999998,0.6825531432186536,-0.7308359642781246,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.519,0.0,,-1.0,1.0,11,22,21,526,2.519,0.8544194045464881,-0.5195839500354343,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.4129999999999998,0.0,,-1.0,1.0,11,22,22,527,1.4129999999999998,0.9629172873477992,-0.2697967711570244,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.24,0.0,,-1.0,1.0,11,22,23,528,0.24,1.0,-2.4492935982947064e-16,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.1479999999999997,0.0,,-1.0,1.0,11,23,0,529,2.1479999999999997,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.426,0.0,,-1.0,1.0,11,23,1,530,2.426,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.255,0.0,,-1.0,1.0,11,23,2,531,0.255,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.387,0.0,,-1.0,1.0,11,23,3,532,1.387,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.4480000000000004,0.0,,-1.0,1.0,11,23,4,533,2.4480000000000004,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.941,0.0,,-1.0,1.0,11,23,5,534,2.941,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.5589999999999997,0.054,,-1.0,1.0,11,23,6,535,2.505,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.1119999999999999,2.6399999999999997,,-1.0,1.0,11,23,7,536,-1.5279999999999998,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.258,4.194,,-1.0,1.0,11,23,8,537,-3.936,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.003,4.074,,-1.0,1.0,11,23,9,538,-2.0709999999999997,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.663,6.333,,-1.0,1.0,11,23,10,539,-4.67,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.3419999999999996,8.55,,-1.0,1.0,11,23,11,540,-6.208000000000001,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.48600000000000004,4.7940000000000005,,-1.0,1.0,11,23,12,541,-4.308000000000001,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.992,2.5469999999999997,,-1.0,1.0,11,23,13,542,-1.5549999999999997,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.3050000000000002,0.9,,-1.0,1.0,11,23,14,543,0.40500000000000014,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.5,0.0,10.210947008547011,16.0,0.447854591378839,11,23,15,544,12.710947008547011,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.137,0.0,7.834311111111116,15.0,0.732952543703567,11,23,16,545,8.971311111111117,-0.3348796121709864,-0.9422609221188204,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.236,0.0,0.2949948717948722,14.0,0.951692887158789,11,23,17,546,1.5309948717948723,-0.06824241336467135,-0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.168,0.0,0.0,13.0,0.959929384109034,11,23,18,547,3.168,0.20345601305263417,-0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.98,0.0,0.0,12.0,0.959929384109034,11,23,19,548,2.98,0.46006503773115237,-0.8878852184023751,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.484,0.0,0.0,11.0,0.959929384109034,11,23,20,549,1.484,0.6825531432186536,-0.7308359642781246,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.473,0.0,0.0,10.0,0.959929384109034,11,23,21,550,0.473,0.8544194045464881,-0.5195839500354343,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.221,0.0,0.0,9.0,0.959929384109034,11,23,22,551,2.221,0.9629172873477992,-0.2697967711570244,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.204,0.0,0.0,8.0,0.959929384109034,11,23,23,552,1.204,1.0,-2.4492935982947064e-16,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.253,0.0,0.0,7.0,0.959929384109034,11,24,0,553,0.253,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.5390000000000001,0.0,0.0,6.0,0.959929384109034,11,24,1,554,1.5390000000000001,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.4189999999999996,0.0,0.0,5.0,0.959929384109034,11,24,2,555,2.4189999999999996,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.283,0.0,0.0,4.0,0.959929384109034,11,24,3,556,0.283,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.769,0.0,0.0,3.0,0.959929384109034,11,24,4,557,0.769,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
3.033,0.0,0.0,2.0,0.959929384109034,11,24,5,558,3.033,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.465,0.0,0.0,1.0,0.959929384109034,11,24,6,559,2.465,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
