electkwh,PV_generation,chargekwh,h_countdown,soc_ev,month,day,hour,nday,d_res,hour_cos,hour_sin,month_cos,month_sin,spring,summer,autumn,winter,season,p_buy,p_sell
0.602,0.0,,-1.0,1.0,11,16,0,361,0.602,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.424,0.0,,-1.0,1.0,11,16,1,362,0.424,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.376,0.0,,-1.0,1.0,11,16,2,363,0.376,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.3,0.0,,-1.0,1.0,11,16,3,364,0.3,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.363,0.0,,-1.0,1.0,11,16,4,365,0.363,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.658,0.0,,-1.0,1.0,11,16,5,366,0.658,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.185,0.0,,-1.0,1.0,11,16,6,367,1.185,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.1669999999999998,0.09,,-1.0,1.0,11,16,7,368,1.0769999999999997,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.9329999999999999,2.3369999999999997,,-1.0,1.0,11,16,8,369,-1.404,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.609,3.0309999999999997,,-1.0,1.0,11,16,9,370,-2.4219999999999997,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.637,2.4690000000000003,,-1.0,1.0,11,16,10,371,-1.8320000000000003,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.512,1.5119999999999998,,-1.0,1.0,11,16,11,372,-0.9999999999999998,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.387,2.9989999999999997,,-1.0,1.0,11,16,12,373,-2.6119999999999997,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.403,1.365,,-1.0,1.0,11,16,13,374,-0.962,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.1099999999999999,0.6,,-1.0,1.0,11,16,14,375,0.5099999999999999,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.869,0.059,,-1.0,1.0,11,16,15,376,0.81,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.0230000000000001,0.0,,-1.0,1.0,11,16,16,377,1.0230000000000001,-0.3348796121709864,-0.9422609221188204,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.9,0.0,,-1.0,1.0,11,16,17,378,0.9,-0.06824241336467135,-0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.867,0.0,,-1.0,1.0,11,16,18,379,0.867,0.20345601305263417,-0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.223,0.0,,-1.0,1.0,11,16,19,380,1.223,0.46006503773115237,-0.8878852184023751,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.872,0.0,,-1.0,1.0,11,16,20,381,0.872,0.6825531432186536,-0.7308359642781246,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.8580000000000001,0.0,,-1.0,1.0,11,16,21,382,0.8580000000000001,0.8544194045464881,-0.5195839500354343,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.79,0.0,,-1.0,1.0,11,16,22,383,0.79,0.9629172873477992,-0.2697967711570244,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.6809999999999999,0.0,,-1.0,1.0,11,16,23,384,0.6809999999999999,1.0,-2.4492935982947064e-16,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.33699999999999997,0.0,,-1.0,1.0,11,17,0,385,0.33699999999999997,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.302,0.0,,-1.0,1.0,11,17,1,386,0.302,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.33699999999999997,0.0,,-1.0,1.0,11,17,2,387,0.33699999999999997,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.33799999999999997,0.0,,-1.0,1.0,11,17,3,388,0.33799999999999997,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.345,0.0,,-1.0,1.0,11,17,4,389,0.345,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.483,0.0,,-1.0,1.0,11,17,5,390,0.483,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.491,0.096,,-1.0,1.0,11,17,6,391,1.395,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.475,0.637,,-1.0,1.0,11,17,7,392,-0.16200000000000003,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.426,3.304,,-1.0,1.0,11,17,8,393,-2.8779999999999997,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.42899999999999994,3.395,,-1.0,1.0,11,17,9,394,-2.966,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.41800000000000004,3.5140000000000002,,-1.0,1.0,11,17,10,395,-3.096,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.477,2.274,,-1.0,1.0,11,17,11,396,-1.7970000000000002,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.225,3.221,,-1.0,1.0,11,17,12,397,-1.996,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.8440000000000001,2.075,,-1.0,1.0,11,17,13,398,-1.231,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.747,1.345,,-1.0,1.0,11,17,14,399,0.40200000000000014,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.8320000000000001,0.136,,-1.0,1.0,11,17,15,400,0.6960000000000001,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.919,0.0,,-1.0,1.0,11,17,16,401,0.919,-0.3348796121709864,-0.9422609221188204,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.4539999999999997,0.002,,-1.0,1.0,11,17,17,402,2.452,-0.06824241336467135,-0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.2389999999999999,0.0,,-1.0,1.0,11,17,18,403,1.2389999999999999,0.20345601305263417,-0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.9109999999999999,0.0,,-1.0,1.0,11,17,19,404,0.9109999999999999,0.46006503773115237,-0.8878852184023751,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
