Soc_B,Soc_Ev,C_EV,profits,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_EV,GR_EV,B_EV,EXT_EV,month,day,hour,horizon
4.5,45.508,-1.0,17.409951656021484,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,4319
4.269338684209949,45.508,-1.0,17.409951656021484,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,1.0,4319
4.032368498785673,45.508,-1.0,17.409951656021484,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,2.0,4319
3.7985633172038096,45.508,-1.0,17.409951656021484,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,3.0,4319
3.545817781356294,45.508,-1.0,17.409951656021484,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,4319
3.2604482489274034,45.508,-1.0,17.409951656021484,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,4319
3.0108767512687855,45.508,-1.0,17.409951656021484,0.002,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,6.0,4319
2.7602601091761474,45.508,-1.0,17.409951656021484,0.158,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,7.0,4319
2.6285983540041222,45.508,-1.0,17.409951656021484,0.298,0.0,0.0,0.14900000000000002,0.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,4319
2.770069496053502,45.508,-1.0,17.409951656021484,0.209,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,4319
3.1100863939686207,45.508,-1.0,17.409951656021484,0.231,0.0,0.0,1.081,0.0,0.0,0.0,0.0,0.0,11.0,16.0,10.0,4319
4.136943091376802,45.508,-1.0,17.409951656021484,0.229,0.0,0.0,1.154,0.0,0.0,0.0,0.0,0.0,11.0,16.0,11.0,4319
5.23311898308406,45.508,-1.0,17.409951656021484,0.221,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,4319
6.059461989514568,45.508,-1.0,17.409951656021484,0.235,0.0,0.0,0.862,0.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,4319
6.878180205654883,45.508,-1.0,17.409951656021484,0.201,0.0,0.0,0.03699999999999998,0.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,4319
6.913123860248713,45.508,-1.0,17.409951656021484,0.027,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,15.0,4319
6.722390150742956,45.508,-1.0,17.409951656021484,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,4319
6.350609531669084,45.508,-1.0,17.409951656021484,0.0,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,17.0,4319
5.861997960750334,45.508,-1.0,17.409951656021484,0.0,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,18.0,4319
5.331295785020712,45.508,-1.0,17.409951656021484,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,19.0,4319
4.790083214566862,45.508,-1.0,17.409951656021484,0.0,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,20.0,4319
4.262571091016476,45.508,-1.0,17.409951656021484,0.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,21.0,4319
3.8234958454615957,45.508,-1.0,17.409951656021484,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,22.0,4319
3.519170614269682,45.508,-1.0,17.409951656021484,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,23.0,4319
3.275907144413804,45.508,-1.0,17.409951656021484,0.0,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,4319
3.046335182988372,45.508,-1.0,17.409951656021484,0.0,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,1.0,4319
2.8167701087217827,45.508,-1.0,17.409951656021484,0.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,2.0,4319
2.589317184565321,45.508,-1.0,17.409951656021484,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,3.0,4319
2.3345026629438843,45.508,-1.0,17.409951656021484,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,4.0,4319
2.056537891021196,45.508,-1.0,17.409951656021484,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,5.0,4319
1.8059498790943653,45.508,-1.0,17.409951656021484,0.004,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,6.0,4319
1.3711588584916425,45.508,-1.0,17.409951656021484,0.193,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,7.0,4319
1.2395387763571377,45.508,-1.0,17.409951656021484,0.213,0.0,0.0,0.547,0.0,0.0,0.0,0.0,0.0,11.0,17.0,8.0,4319
1.7591515901938473,45.508,-1.0,17.409951656021484,0.428,0.0,0.0,1.092,0.0,0.0,0.0,0.0,0.0,11.0,17.0,9.0,4319
2.7964988156461414,45.508,-1.0,17.409951656021484,0.641,0.0,0.0,1.4609999999999999,0.0,0.0,0.0,0.0,0.0,11.0,17.0,10.0,4319
4.184364920681672,45.508,-1.0,17.409951656021484,0.726,0.0,0.0,0.895,0.0,0.0,0.0,0.0,0.0,11.0,17.0,11.0,4319
5.034489389734051,45.508,-1.0,17.409951656021484,0.235,0.0,0.0,0.633,0.0,0.0,0.0,0.0,0.0,11.0,17.0,12.0,4319
5.635688355052359,45.508,-1.0,17.409951656021484,0.691,0.0,0.0,0.253,0.0,0.0,0.0,0.0,0.0,11.0,17.0,13.0,4319
5.875869284401708,45.508,-1.0,17.409951656021484,0.522,0.02200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,14.0,4319
5.852535113586276,45.508,-1.0,17.409951656021484,0.052,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,15.0,4319
5.136570063846869,45.508,-1.0,17.409951656021484,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,16.0,4319
4.259573861479604,45.508,-1.0,17.409951656021484,0.0,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,17.0,4319
3.625761863735859,45.508,-1.0,17.409951656021484,0.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,18.0,4319
3.024600459299497,45.508,-1.0,17.409951656021484,0.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,19.0,4319
2.472930773915918,45.508,-1.0,17.409951656021484,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,20.0,4319
1.9307513228334503,45.508,-1.0,17.409951656021484,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,21.0,4319
1.5991144529245152,45.508,-1.0,17.409951656021484,0.0,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,22.0,4319
1.3032770058059775,45.508,-1.0,17.409951656021484,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,23.0,4319
1.0485010653899034,45.508,-1.0,17.409951656021484,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,4319
0.8263643471994916,45.508,-1.0,17.409951656021484,0.0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,1.0,4319
0.6073921878474756,45.508,-1.0,17.409951656021484,0.0,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,2.0,4319
0.38421607134444025,45.508,-1.0,17.409951656021484,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,3.0,4319
0.13367822907219995,45.508,-1.0,17.409951656021484,0.0,0.1269905077887439,0.14700949221125612,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,4.0,4319
0.0,45.508,-1.0,17.409951656021484,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,5.0,4319
0.0,45.508,-1.0,17.409951656021484,0.005,0.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,6.0,4319
0.0,45.508,-1.0,17.409951656021484,0.228,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,11.0,18.0,7.0,4319
0.0,45.508,-1.0,17.409951656021484,0.211,0.0,0.0,0.0,0.782,0.0,0.0,0.0,0.0,11.0,18.0,8.0,4319
0.0,45.508,-1.0,17.409951656021484,0.256,0.0,0.0,0.04537724866778671,1.5396227513322132,0.0,0.0,0.0,0.0,11.0,18.0,9.0,4319
0.043108386234397375,45.508,-1.0,17.409951656021484,0.224,0.0,0.0,2.7889999999999997,0.0,0.0,0.0,0.0,0.0,11.0,18.0,10.0,4319
2.6926570929828104,45.508,-1.0,17.409951656021484,0.235,0.0,0.0,3.218,0.0,0.0,0.0,0.0,0.0,11.0,18.0,11.0,4319
5.749676313270021,45.508,-1.0,17.409951656021484,0.216,0.0,0.0,2.0029999999999997,0.0,0.0,0.0,0.0,0.0,11.0,18.0,12.0,4319
7.652353822980623,45.508,-1.0,17.409951656021484,0.341,0.0,0.0,1.3780000000000001,0.0,0.0,0.0,0.0,0.0,11.0,18.0,13.0,4319
8.961224252365934,45.508,-1.0,17.409951656021484,0.178,0.16599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,14.0,4319
8.786218573532663,45.508,-1.0,17.409951656021484,0.022,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,15.0,4319
8.553323408027508,45.508,-1.0,17.409951656021484,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,16.0,4319
8.228856282008667,45.508,-1.0,17.409951656021484,0.0,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,17.0,4319
7.642293626845058,45.508,-1.0,17.409951656021484,0.0,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,18.0,4319
7.108380147508602,45.508,-1.0,17.409951656021484,0.0,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,19.0,4319
6.563956369787028,45.508,-1.0,17.409951656021484,0.0,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,20.0,4319
6.031127872147234,45.508,-1.0,17.409951656021484,0.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,21.0,4319
5.530946938309821,45.508,-1.0,17.409951656021484,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,22.0,4319
5.236044167795671,45.508,-1.0,17.409951656021484,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,23.0,4319
5.024308139101689,45.508,-1.0,17.409951656021484,0.0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,4319
4.805210041435916,45.508,-1.0,17.409951656021484,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,1.0,4319
4.585065885134123,45.508,-1.0,17.409951656021484,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,2.0,4319
4.3670335963149185,45.508,-1.0,17.409951656021484,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,3.0,4319
4.13427100635908,45.508,-1.0,17.409951656021484,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,4.0,4319
3.8541469782281896,45.508,-1.0,17.409951656021484,0.0,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,5.0,4319
3.581399774870793,45.508,-1.0,17.409951656021484,0.0,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,6.0,4319
3.2244502276134974,45.508,-1.0,17.409951656021484,0.062,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,7.0,4319
2.94856402042177,45.508,-1.0,17.409951656021484,0.246,0.0,0.0,0.08900000000000002,0.0,0.0,0.0,0.0,0.0,11.0,19.0,8.0,4319
3.0330255635011576,45.508,-1.0,17.409951656021484,0.222,0.0,0.0,0.30400000000000005,0.0,0.0,0.0,0.0,0.0,11.0,19.0,9.0,4319
3.321734572734253,45.508,-1.0,17.409951656021484,0.219,0.0,0.0,1.037,0.0,0.0,0.0,0.0,0.0,11.0,19.0,10.0,4319
4.306784920697071,45.508,-1.0,17.409951656021484,0.226,0.0,0.0,2.155,0.0,0.0,0.0,0.0,0.0,11.0,19.0,11.0,4319
6.353905717149451,45.508,-1.0,17.409951656021484,0.19,0.0,0.0,0.5109999999999999,0.0,0.0,0.0,0.0,0.0,11.0,19.0,12.0,4319
6.8391650999779365,45.508,-1.0,17.409951656021484,0.19,0.0,0.0,0.249,0.0,0.0,0.0,0.0,0.0,11.0,19.0,13.0,4319
7.075509925024938,45.508,-1.0,17.409951656021484,0.193,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,11.0,19.0,14.0,4319
7.132297659727189,45.508,-1.0,17.409951656021484,0.016,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,15.0,4319
6.913136322375797,45.508,-1.0,17.409951656021484,0.0,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,16.0,4319
6.408718401969077,45.508,-1.0,17.409951656021484,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,17.0,4319
