Soc_B,Soc_Ev,C_EV,profits,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_EV,GR_EV,B_EV,EXT_EV,month,day,hour,horizon
4.5,36.271,-1.0,-291.27977841526496,0.0,0.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,4319
3.8440755263141497,36.271,-1.0,-291.27977841526496,0.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,1.0,4319
3.2060654672046605,36.271,-1.0,-291.27977841526496,0.0,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,2.0,4319
2.5386008641863445,36.271,-1.0,-291.27977841526496,0.0,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,3.0,4319
1.8879983903693187,36.271,-1.0,-291.27977841526496,0.0,0.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,4319
1.2426785925212576,36.271,-1.0,-291.27977841526496,0.0,0.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,4319
0.6079044700566321,36.271,-1.0,-291.27977841526496,0.0,0.5774919212749602,0.03850807872503981,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,6.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.233,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,7.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.62,0.0,0.0,0.5970000000000001,0.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,4319
0.56715,36.271,-1.0,-291.27977841526496,0.593,0.0,0.0,0.508,0.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,4319
1.0497329855,36.271,-1.0,-291.27977841526496,0.579,0.0,0.0,2.673,0.0,0.0,0.0,0.0,0.0,11.0,16.0,10.0,4319
3.5890514935104347,36.271,-1.0,-291.27977841526496,0.614,0.0,0.0,1.8610000000000002,0.0,0.0,0.0,0.0,0.0,11.0,16.0,11.0,4319
5.356893821965629,36.271,-1.0,-291.27977841526496,0.606,0.0,0.0,0.383,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,4319
5.720583115150971,36.271,-1.0,-291.27977841526496,0.397,0.21799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,4319
5.490937813446417,36.271,-1.0,-291.27977841526496,0.104,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,4319
4.961299401100163,36.271,-1.0,-291.27977841526496,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,15.0,4319
4.287466351590131,36.271,-1.0,-291.27977841526496,0.0,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,4319
3.636811411808483,36.271,-1.0,-291.27977841526496,0.0,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,17.0,4319
2.956702307464429,36.271,-1.0,-291.27977841526496,0.0,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,18.0,4319
2.279771501130355,36.271,-1.0,-291.27977841526496,0.0,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,19.0,4319
1.6154925816678711,36.271,-1.0,-291.27977841526496,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,20.0,4319
0.9417599063624212,36.271,-1.0,-291.27977841526496,0.0,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,21.0,4319
0.2827842851425303,36.271,-1.0,-291.27977841526496,0.0,0.2686370115326056,0.3433629884673944,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,22.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.619,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,23.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.632,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.608,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,1.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.628,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,2.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.616,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,3.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.623,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,4.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.609,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,5.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.019,0.0,0.603,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,6.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.319,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,7.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.618,0.0,0.0,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,11.0,17.0,8.0,4319
0.20899999999999996,36.271,-1.0,-291.27977841526496,0.601,0.0,0.0,0.22799999999999998,0.0,0.0,0.0,0.0,0.0,11.0,17.0,9.0,4319
0.4255937299999999,36.271,-1.0,-291.27977841526496,0.581,0.0,0.0,0.21700000000000008,0.0,0.0,0.0,0.0,0.0,11.0,17.0,10.0,4319
0.6317309621881,36.271,-1.0,-291.27977841526496,0.378,0.21699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,11.0,4319
0.40329095762708445,36.271,-1.0,-291.27977841526496,0.392,0.19899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,12.0,4319
0.19380517468730568,36.271,-1.0,-291.27977841526496,0.1,0.18410939250500152,0.3378906074949985,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,13.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.005,0.0,0.603,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,14.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,15.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.603,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,16.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.653,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,17.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.593,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,18.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,19.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.602,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,20.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,21.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,22.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.637,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,23.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,4319
0.0,36.271,-1.0,-291.27977841526496,0.0,0.0,0.626,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,1.0,4319
